,ID,Name,Province,ClimateID,StationID,WMOID,TCID,LatitudeDD,LongitudeDD,Latitude,Longitude,Elevation,FirstYear,LastYear,HourlyFirstYr,HourlyLastYr,DailyFirstYr,DailyLastYr,MonthlyFirstYr,MonthlyLastYr
660,7996,FRENCH R CHAUDIERE DAM,Ontario,6082612,4194,NA,NA,46.13,-80.02,460800000,-800100000,198.1,1969,2003,NA,NA,1969,2003,1969,2003
661,8465,NIPISSING,Ontario,6115668,4478,NA,NA,46.13,-79.53,460800000,-793200000,NA,1964,1966,NA,NA,1964,1966,1964,1966
662,8495,POWASSAN,Ontario,6116702,4493,NA,NA,46.12,-79.25,460700000,-791500000,274.3,1974,2010,NA,NA,1974,2010,1974,2006
663,8035,KIOSK,Ontario,608MB0K,9958,NA,NA,46.1,-78.88,460600000,-785300000,NA,NA,NA,NA,NA,NA,NA,NA,NA
664,8464,NIPISSING,Ontario,6115667,7720,NA,NA,46.1,-79.43,460600000,-792600000,214.6,NA,NA,NA,NA,NA,NA,NA,NA
665,8466,NIPISSING,Ontario,6115669,45547,NA,NA,46.1,-79.52,460601032,-793114040,213.4,2006,2016,NA,NA,2006,2016,2006,2006
666,8578,POWASSAN,Ontario,611F701,9926,NA,NA,46.1,-79.37,460600000,-792200000,NA,NA,NA,NA,NA,NA,NA,NA,NA
667,7997,KIOSHKOKWI LAKE,Ontario,6084201,7641,NA,NA,46.08,-78.88,460500000,-785300000,301.1,NA,NA,NA,NA,NA,NA,NA,NA
668,8362,BINGHAM CHUTE,Ontario,6110745,4417,NA,NA,46.08,-79.4,460500000,-792400000,242.3,1933,1970,NA,NA,1933,1970,1933,1970
669,8496,POWASSAN VALLEYVIEW,Ontario,6116703,4494,NA,NA,46.08,-79.35,460500000,-792100000,274.3,1970,1974,NA,NA,1970,1974,1970,1974
670,8097,CHALK RIVER,Ontario,6101328,7993,NA,NA,46.07,-77.4,460400000,-772400000,122,NA,NA,NA,NA,NA,NA,NA,NA
671,8098,CHALK RIVER,Ontario,6101329,7975,NA,NA,46.07,-77.4,460400000,-772400000,122,NA,NA,NA,NA,NA,NA,NA,NA
672,8260,PERCH LAKE MAIN IHD,Ontario,6106378,4350,NA,NA,46.07,-77.63,460400000,-773800000,167.6,1967,1967,NA,NA,1967,1967,1967,1967
673,8586,RESTOULE,Ontario,611P00F,9940,NA,NA,46.07,-79.75,460400000,-794500000,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,8100,CHALK RIVER AECL,Ontario,6101335,4243,NA,NA,46.05,-77.37,460300000,-772200000,121.9,1960,2016,NA,NA,1960,2016,1961,2006
675,8101,CHALK RIVER AP STN A,Ontario,610134A,7665,NA,NA,46.05,-77.37,460300000,-772200000,121.9,NA,NA,NA,NA,NA,NA,NA,NA
676,8542,TROUT CREEK,Ontario,6118938,4524,NA,NA,46.03,-79.38,460200000,-792300000,333.1,1981,2006,NA,NA,1981,2006,1981,2006
677,7876,KILLARNEY PK,Ontario,606M1BN,9923,NA,NA,46,-81.4,460000000,-812400000,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,8041,CLAPPERTON ISLAND,Ontario,6091540,7653,NA,NA,46,-82.23,460000000,-821400000,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,8099,CHALK RIVER 2,Ontario,6101333,7664,NA,NA,46,-77.43,460000000,-772600000,167.6,NA,NA,NA,NA,NA,NA,NA,NA
680,8570,EMERALD LAKE,Ontario,611B296,9921,NA,NA,46,-80,460000000,-800000000,NA,NA,NA,NA,NA,NA,NA,NA,NA
