ID,Name,Province,ClimateID,StationID,WMOID,TCID,LatitudeDD,LongitudeDD,Latitude,Longitude,Elevation,FirstYear,LastYear,HourlyFirstYr,HourlyLastYr,DailyFirstYr,DailyLastYr,MonthlyFirstYr,MonthlyLastYr
9534,TORONTO SCARBOROUGH,Ontario,6158776,5114,NA,NA,43.72,-79.23,434300000,-791400000,156.7,1961,1971,NA,NA,1961,1971,1961,1971
9537,TORONTO SUNNYBROOK,Ontario,6158779,5117,NA,NA,43.72,-79.38,434300000,-792300000,157,1962,1993,NA,NA,1962,1993,1962,1993
9538,TORONTO VICTORIA,Ontario,6158780,5118,NA,NA,43.72,-79.32,434300000,-791900000,121.9,1957,1961,NA,NA,1957,1961,1957,1961
9541,TORONTO WESTWOOD,Ontario,6158792,5121,NA,NA,43.72,-79.63,434300000,-793800000,167.6,1967,1972,NA,NA,1967,1972,1967,1972
9579,WESTON,Ontario,6159456,7951,NA,NA,43.72,-79.53,434300000,-793200000,133.5,NA,NA,NA,NA,NA,NA,NA,NA
9072,SALEM,Ontario,6147410,27530,NA,NA,43.71,-80.47,434234086,-802811016,430,1997,2005,NA,NA,1997,2005,1997,2005
8960,FERGUS,Ontario,6142398,4759,NA,NA,43.7,-80.38,434200000,-802300000,NA,1882,1894,NA,NA,1882,1894,1882,1894
8962,FERGUS MOE,Ontario,6142402,4761,NA,NA,43.7,-80.38,434206006,-802244028,396.2,1962,2016,NA,NA,1962,2016,1963,2006
9137,BRAMPTON,Ontario,6150913,4875,NA,NA,43.7,-79.77,434200000,-794600000,221,1870,1964,NA,NA,1870,1964,1871,1964
9373,PA TORONTO HYUNDAI,Ontario,6156177,52640,NA,L1C,43.7,-79.45,434156200,-792705700,186.5,2014,2015,2014,2015,NA,NA,NA,NA
9453,TORONTO BIRCHCLIFFE,Ontario,6158391,7934,NA,NA,43.7,-79.27,434200000,-791600000,137.2,NA,NA,NA,NA,NA,NA,NA,NA
9455,TORONTO AMESBURY,Ontario,61583FL,5050,NA,NA,43.7,-79.48,434200000,-792900000,153.9,1980,1987,NA,NA,1980,1987,1980,1987
9467,TORONTO DISCO,Ontario,6158418,5066,NA,NA,43.7,-79.62,434200000,-793700000,160,1976,1977,NA,NA,1976,1977,1976,1977
9483,TORONTO EAST,Ontario,6158503,7938,NA,NA,43.7,-79.28,434200000,-791700000,121.9,NA,NA,NA,NA,NA,NA,NA,NA
9484,TORONTO EAST YORK,Ontario,6158505,5072,NA,NA,43.7,-79.33,434200000,-792000000,121.9,1951,1957,NA,NA,1951,1957,1951,1957
9487,TORONTO FAIRBANK,Ontario,6158531,7939,NA,NA,43.7,-79.45,434200000,-792700000,170.7,NA,NA,NA,NA,NA,NA,NA,NA
9490,TORONTO GLENVIEW,Ontario,6158567,5077,NA,NA,43.7,-79.45,434200000,-792700000,173.7,1953,1966,NA,NA,1953,1966,1953,1966
9510,TORONTO LEASIDE S,Ontario,6158730,5095,NA,NA,43.7,-79.37,434200000,-792200000,137.2,1951,1956,NA,NA,1951,1956,1951,1956
9522,TORONTO EAST YORK DUSTAN,Ontario,6158751,45967,NA,NA,43.7,-79.34,434148030,-792019014,125,2007,2015,NA,NA,2007,2015,NA,NA
8954,ELORA,Ontario,6142284,4755,NA,NA,43.68,-80.4,434100000,-802400000,388.3,1882,1923,NA,NA,1882,1923,1882,1923
8967,GLEN ALLAN,Ontario,6142803,4765,NA,NA,43.68,-80.71,434102058,-804237086,400,1955,2013,NA,NA,1955,2013,1955,2006
9136,BRAMALEA,Ontario,6150898,4874,NA,NA,43.68,-79.72,434100000,-794300000,205.7,1967,1971,NA,NA,1967,1971,1967,1971
9202,FRASERS CORNERS,Ontario,6152570,7882,NA,NA,43.68,-79.7,434100000,-794200000,182.9,NA,NA,NA,NA,NA,NA,NA,NA
9327,ONTARIO WEATHER CENTRE,Ontario,6155784,7985,NA,WYZ,43.68,-79.63,434100000,-793800000,NA,NA,NA,NA,NA,NA,NA,NA,NA
9357,PA DUFFERIN AND ST. CLAIR CIBC,Ontario,6156157,53838,NA,L1B,43.68,-79.44,434041500,-792634600,173.5,2015,2015,2015,2015,NA,NA,NA,NA
9370,PA SCARBOROUGH TORONTO HUNT,Ontario,6156172,52641,NA,L2A,43.68,-79.27,434100000,-791614900,133.5,2014,2015,2014,2015,NA,NA,NA,NA
9466,TORONTO DEER PARK,Ontario,6158417,5065,NA,NA,43.68,-79.38,434100000,-792300000,143.6,1890,1933,NA,NA,1890,1933,1890,1933
9488,TORONTO FALLINGBROOK,Ontario,6158536,5075,NA,NA,43.68,-79.27,434100000,-791600000,129.5,1957,1976,NA,NA,1957,1976,1957,1976
9511,TORONTO INTL A,Ontario,6158731,51459,71624,YYZ,43.68,-79.63,434036000,-793750000,173.4,2013,2016,2013,2016,2013,2016,NA,NA
9513,TORONTO LESTER B. PEARSON INT'L A,Ontario,6158733,5097,71624,YYZ,43.68,-79.63,434038000,-793750000,173.4,1937,2013,1953,2013,1937,2013,1937,2013
9525,TORONTO NORTHCLIFFE,Ontario,6158762,5108,NA,NA,43.68,-79.45,434100000,-792700000,167.6,1957,1981,NA,NA,1957,1981,1957,1981
9532,TORONTO SCARBOROUGH,Ontario,6158774,7945,NA,NA,43.68,-79.28,434100000,-791700000,129.5,NA,NA,NA,NA,NA,NA,NA,NA
9034,MONKTON,Ontario,6145258,26770,NA,NA,43.67,-81.03,434000000,-810200000,360,1994,1996,NA,NA,1994,1996,1994,1996
9139,BRAMPTON MOE,Ontario,6150916,4876,NA,NA,43.67,-79.7,434000000,-794200000,182.9,1962,1993,NA,NA,1962,1993,1963,1993
9252,HUTTONVILLE,Ontario,6153676,4947,NA,NA,43.67,-79.82,434000000,-794900000,237.7,1973,1978,NA,NA,1973,1978,1973,1978
9439,TORONTO,Ontario,6158350,5051,71266,NA,43.67,-79.4,434000000,-792400000,112.5,1840,2016,1953,1969,1840,2016,1840,2006
9441,TORONTO SOLAR RADIATION,Ontario,6158352,41863,71626,TRF,43.67,-79.4,434000000,-792400000,166,NA,NA,NA,NA,NA,NA,NA,NA
9442,TORONTO CITY,Ontario,6158355,31688,71508,XTO,43.67,-79.4,434000000,-792400000,112.5,2002,2016,2002,2016,2002,2016,2003,2006
9444,TORONTO ADMIRAL ROAD,Ontario,6158360,7933,NA,NA,43.67,-79.4,434000000,-792400000,121.9,NA,NA,NA,NA,NA,NA,NA,NA
9448,TORONTO ASHBRIDGES BAY,Ontario,6158370,5053,NA,NA,43.67,-79.32,434000000,-791900000,74.1,1958,1997,NA,NA,1958,1997,1958,1997
9449,TORONTO BALMY BEACH,Ontario,6158381,5054,NA,NA,43.67,-79.28,434000000,-791700000,99.1,1953,1956,NA,NA,1953,1956,1953,1955
9462,TORONTO BROADVIEW,Ontario,6158412,5063,NA,NA,43.67,-79.35,434000000,-792100000,99.1,1955,1961,NA,NA,1955,1961,1955,1961
9491,TORONTO GREENWOOD,Ontario,6158575,5078,NA,NA,43.67,-79.32,434000000,-791900000,99.1,1966,1981,NA,NA,1966,1981,1966,1981
9531,TORONTO SANCTBURY,Ontario,6158771,5113,NA,NA,43.67,-79.58,434000000,-793500000,149.4,1970,1979,NA,NA,1970,1979,1970,1979
9535,TORONTO SCARLETT RD,Ontario,6158777,5115,NA,NA,43.67,-79.5,434000000,-793000000,121.9,1951,1962,NA,NA,1951,1962,1951,1962
9539,TORONTO WEST DEANE PARK,Ontario,6158783,5119,NA,NA,43.67,-79.57,434000000,-793400000,140.2,1959,1974,NA,NA,1959,1974,1959,1974
9559,TORONTO BRYNSTON,Ontario,6158D1B,5039,NA,NA,43.67,-79.55,434000000,-793300000,149.4,1974,1977,NA,NA,1974,1977,1974,1977
9598,TORONTO CBC-TV,Ontario,615HDAB,7856,NA,NA,43.67,-79.38,434000000,-792300000,103.6,NA,NA,NA,NA,NA,NA,NA,NA
9372,PA MATTAMY ATHLETIC CENTRE,Ontario,6156175,52723,NA,Z1D,43.66,-79.38,433942720,-792248540,137.5,2014,2015,2014,2015,NA,NA,NA,NA
8915,ACTON MONITOR STN,Ontario,6140041,4728,NA,NA,43.65,-80.05,433900000,-800300000,411.5,1966,1971,NA,NA,1966,1971,1966,1971
8955,ELORA RESEARCH STN,Ontario,6142285,4756,NA,NA,43.65,-80.42,433900000,-802500000,376.4,1969,1985,NA,NA,1969,1985,1969,1985
8956,ELORA RCS,Ontario,6142286,41983,71352,ZEL,43.65,-80.42,433900000,-802500000,376.4,2003,2016,2003,2016,2003,2016,2003,2006
9098,ELORA AUTOMATIC CLIMATE STATION,Ontario,614B2H4,4723,NA,NA,43.65,-80.42,433900000,-802500000,376.4,1986,2003,NA,NA,1986,2003,1986,2003
9206,GEORGETOWN,Ontario,6152691,4922,NA,NA,43.65,-79.95,433900000,-795700000,274.3,1882,1966,NA,NA,1882,1966,1882,1966
9238,HANLON,Ontario,6153325,4938,NA,NA,43.65,-79.67,433900000,-794000000,175.3,1950,1951,NA,NA,1950,1951,1950,1951
9320,NORVAL,Ontario,6155713,4986,NA,NA,43.65,-79.85,433900000,-795100000,228.6,1969,1977,NA,NA,1969,1977,1969,1977
9326,TORONTO RSB,Ontario,6155783,10673,NA,NA,43.65,-79.38,433900000,-792300000,155.9,NA,NA,NA,NA,NA,NA,NA,NA
9447,TORONTO AP STN A,Ontario,615836E,7932,NA,NA,43.65,-79.4,433900000,-792400000,114.3,NA,NA,NA,NA,NA,NA,NA,NA
9456,TORONTO BLOORDALE,Ontario,6158401,5060,NA,NA,43.65,-79.55,433900000,-793300000,132.6,1957,1965,NA,NA,1957,1965,1957,1965
9457,TORONTO BOOTH,Ontario,6158406,5061,NA,NA,43.65,-79.35,433900000,-792100000,77.1,1980,1993,NA,NA,1980,1993,1980,1993
9478,TORONTO 407 AND MAVIS,Ontario,6158442,27447,NA,WTR,43.65,-79.73,433900000,-794400000,203.66,1998,1999,1998,1999,NA,NA,NA,NA
9493,TORONTO HEPC,Ontario,6158580,7941,NA,NA,43.65,-79.4,433900000,-792400000,NA,NA,NA,NA,NA,NA,NA,NA,NA
9496,TORONTO HIGH PARK,Ontario,6158629,5081,NA,NA,43.65,-79.47,433900000,-792800000,106.7,1951,1962,NA,NA,1951,1962,1951,1962
9506,TORONTO ISLINGTON,Ontario,6158691,5087,NA,NA,43.65,-79.55,433900000,-793300000,132.6,1951,1975,NA,NA,1951,1975,1951,1975
9509,TORONTO KINGSWAY,Ontario,6158722,5094,NA,NA,43.65,-79.52,433900000,-793100000,114.3,1951,1961,NA,NA,1951,1961,1951,1961
9526,TOR OLD BURNHAMTHORPE,Ontario,6158763,5109,NA,NA,43.65,-79.58,433900000,-793500000,144.8,1973,1995,NA,NA,1973,1995,1973,1995
9527,TORONTO OLD WESTON RD,Ontario,6158764,5110,NA,NA,43.65,-79.47,433900000,-792800000,121.9,1966,1990,NA,NA,1966,1990,1966,1990
9546,TORONTO SHERBOURNE,Ontario,61587PP,5089,NA,NA,43.65,-79.37,433900000,-792200000,76.2,1966,1979,NA,NA,1966,1979,1966,1979
9207,GEORGETOWN WWTP,Ontario,6152695,4923,NA,NA,43.64,-79.88,433824018,-795245018,221,1962,2016,NA,NA,1962,2016,1962,2006
9369,PA ROYAL CANADIAN YACHT CLUB,Ontario,6156171,52618,NA,Z2D,43.64,-79.35,433822300,-792053700,84.5,2014,2015,2014,2015,NA,NA,NA,NA
9440,TORONTO  WX RADIO,Ontario,6158351,30204,NA,NA,43.64,-79.39,433833000,-792315000,82,NA,NA,NA,NA,NA,NA,NA,NA
9461,TORONTO BURNHAMTHORPE,Ontario,6158411,43203,NA,NA,43.64,-79.57,433836000,-793416000,143,2004,2008,NA,NA,2004,2008,2004,2006
8922,BLUE SPRINGS CREEK,Ontario,6140818,4733,NA,NA,43.63,-80.12,433800000,-800700000,373.4,1966,1980,NA,NA,1966,1980,1966,1980
9104,ACTON BEARDMORE,Ontario,6150039,4849,NA,NA,43.63,-80.03,433800000,-800200000,320,1966,1967,NA,NA,1966,1967,1966,1967
9363,PA HERSHEY CENTRE,Ontario,6156164,52732,NA,Z1W,43.63,-79.66,433757600,-793922800,203.5,2014,2015,2014,2015,NA,NA,NA,NA
9443,TORONTO CITY CENTRE,Ontario,6158359,48549,71265,YTZ,43.63,-79.4,433739000,-792346000,76.8,2009,2016,2009,2016,2010,2016,NA,NA
9486,TORONTO ETOBICOKE,Ontario,6158525,5074,NA,NA,43.63,-79.53,433800000,-793200000,118.9,1963,1980,NA,NA,1963,1980,1963,1980
9497,TORONTO HUMBER BAY,Ontario,6158645,5082,NA,NA,43.63,-79.5,433800000,-793000000,83.8,1957,1962,NA,NA,1957,1962,1957,1962
9503,TORONTO ISLAND A,Ontario,6158665,5085,71265,NA,43.63,-79.4,433743000,-792342000,76.5,1957,2006,1957,2006,1957,2006,1957,2006
9504,TORONTO IS A (AUT),Ontario,6158666,5086,NA,NA,43.63,-79.4,433800000,-792400000,76.5,1973,1994,1994,1994,1973,1973,NA,NA
9505,TORONTO CITY CENTRE,Ontario,6158667,30247,71265,YTZ,43.63,-79.4,433743000,-792342000,76.81,2006,2014,2006,2010,2006,2014,2006,2006
8932,BLUE SCOUT,Ontario,6140QJ7,4726,NA,NA,43.62,-80.08,433700000,-800500000,342.9,1974,1976,NA,NA,1974,1976,1974,1976
9103,ACTON,Ontario,6150037,7862,NA,NA,43.62,-80.03,433700000,-800200000,NA,NA,NA,NA,NA,NA,NA,NA,NA
9141,BRODDYTOWN,Ontario,6150997,4879,NA,NA,43.62,-79.6,433700000,-793600000,144.8,1951,1956,NA,NA,1951,1956,1951,1956
9153,BURNHAMTHORPE,Ontario,6151065,4888,NA,NA,43.62,-79.6,433700000,-793600000,144.8,1951,1955,NA,NA,1951,1955,1951,1955
9189,CREWSONS CORNERS,Ontario,6151915,4912,NA,NA,43.62,-80.1,433700000,-800600000,358.1,1957,1973,NA,NA,1957,1973,1957,1973
9349,PA ATMOS NORVAL,Ontario,6156137,52739,NA,A5T,43.62,-79.84,433725600,-795021200,240,2014,2015,2014,2015,NA,NA,NA,NA
9425,STEWARTOWN,Ontario,6158025,5042,NA,NA,43.62,-79.93,433700000,-795600000,259.1,1970,1976,NA,NA,1970,1976,1970,1976
9463,TORONTO CENTRE ISLAND,Ontario,6158413,7935,NA,NA,43.62,-79.37,433700000,-792200000,76.2,NA,NA,NA,NA,NA,NA,NA,NA
9492,TORONTO HEADLAND (AUT),Ontario,6158578,7940,NA,NA,43.62,-79.35,433700000,-792100000,87,1994,1998,1994,1998,1994,1998,NA,NA
9502,TORONTO ISLAND,Ontario,6158660,5084,NA,NA,43.62,-79.4,433700000,-792400000,78,1905,1959,NA,NA,1905,1959,1953,1959
9518,TORONTO MIMICO,Ontario,6158745,5103,NA,NA,43.62,-79.48,433700000,-792900000,76.2,1958,1960,NA,NA,1958,1960,1958,1960
9529,TORONTO QUEENSWAY,Ontario,6158767,7944,NA,NA,43.62,-79.55,433700000,-793300000,117.3,NA,NA,NA,NA,NA,NA,NA,NA
9599,TORONTO MIMICO,Ontario,615HGDE,7857,NA,NA,43.62,-79.52,433700000,-793100000,106.7,NA,NA,NA,NA,NA,NA,NA,NA
8605,CLINTON,Ontario,6121630,4554,NA,NA,43.6,-81.53,433600000,-813200000,274.3,1956,1966,NA,NA,1956,1966,1956,1966
8953,ELMIRA,Ontario,6142275,4754,NA,NA,43.6,-80.53,433600000,-803200000,350.5,1955,1994,NA,NA,1955,1994,1955,1994
9142,BLUE ACTON,Ontario,6150HA7,4848,NA,NA,43.6,-80.05,433600000,-800300000,365.8,1974,1976,NA,NA,1974,1976,1974,1976
9216,PA HALTON HILLS,Ontario,6153170,52498,NA,L4A,43.6,-80.06,433555300,-800318200,382.5,2014,2015,2014,2015,NA,NA,NA,NA
8931,BLUE ROCKWOOD,Ontario,6140QAG,4725,NA,NA,43.58,-80.12,433500000,-800700000,350.5,1974,1976,NA,NA,1974,1976,1974,1976
9051,NEWTON,Ontario,6145621,4805,NA,NA,43.58,-80.88,433500000,-805300000,373.4,1965,1967,NA,NA,1965,1967,1965,1967
9102,NEWTON,Ontario,614NFK0,4724,NA,NA,43.58,-80.9,433500000,-805400000,382,1986,2000,NA,NA,1986,2000,1986,2000
9276,LONG BRANCH,Ontario,6154520,4958,NA,NA,43.58,-79.55,433500000,-793300000,76.2,1951,1951,NA,NA,1951,1951,1951,1951
9338,MISSISSAUGA,Ontario,6155BA0,4970,NA,NA,43.58,-79.62,433500000,-793700000,118,1979,1983,NA,NA,1979,1983,1979,1983
9422,SPEYSIDE IHD,Ontario,6157975,5037,NA,NA,43.58,-79.98,433500000,-795900000,335.3,1967,1967,NA,NA,1967,1967,1967,1967
9434,STREETSVILLE,Ontario,6158138,7929,NA,NA,43.58,-79.7,433500000,-794200000,153.3,NA,NA,NA,NA,NA,NA,NA,NA
9435,STREETSVILLE OWRC,Ontario,6158140,5048,NA,NA,43.58,-79.7,433500000,-794200000,144.8,1963,1971,NA,NA,1963,1971,1963,1971
8981,GUELPH ERAMOSA TWP,Ontario,6143075,7824,NA,NA,43.57,-80.17,433400000,-801000000,349,NA,NA,NA,NA,NA,NA,NA,NA
9031,MILVERTON,Ontario,6145189,7838,NA,NA,43.57,-80.92,433400000,-805500000,384,NA,NA,NA,NA,NA,NA,NA,NA
9186,COOKSVILLE,Ontario,6151860,4909,NA,NA,43.57,-79.55,433400000,-793300000,91.4,1962,1965,NA,NA,1962,1965,1962,1965
9200,ERINDALE,Ontario,6152335,4917,NA,NA,43.57,-79.65,433400000,-793900000,140.2,1959,1978,NA,NA,1959,1978,1959,1978
9249,HORNBY,Ontario,6153545,4945,NA,NA,43.57,-79.85,433400000,-795100000,198.1,1967,1978,NA,NA,1967,1978,1967,1978
9274,LAKEVIEW MOE,Ontario,6154310,4956,NA,NA,43.57,-79.57,433400000,-793400000,76.2,1963,1994,NA,NA,1963,1994,1963,1994
9396,PORT CREDIT,Ontario,6156609,5008,NA,NA,43.57,-79.62,433400000,-793700000,99.1,1871,1959,NA,NA,1871,1959,1871,1959
9397,PORT CREDIT APPLEWOOD,Ontario,6156615,5011,NA,NA,43.57,-79.5,433400000,-793000000,91.4,1958,1961,NA,NA,1958,1961,1958,1961
8595,BRUCEFIELD,Ontario,6121025,4547,NA,NA,43.55,-81.55,433300000,-813300000,259.1,1903,1993,NA,NA,1903,1993,1903,1993
8672,SEAFORTH,Ontario,6127668,7760,NA,NA,43.55,-81.4,433300000,-812400000,307.5,NA,NA,NA,NA,NA,NA,NA,NA
8941,CONESTOGO,Ontario,6141843,4745,NA,NA,43.55,-80.52,433300000,-803100000,NA,1880,1899,NA,NA,1880,1899,1880,1899
8977,GUELPH ARBORETUM,Ontario,6143069,4772,NA,NA,43.55,-80.22,433300000,-801300000,327.7,1975,1997,NA,NA,1975,1997,1975,1997
8982,GUELPH HARRISON FARM,Ontario,6143077,7825,NA,NA,43.55,-80.22,433300000,-801300000,329.2,NA,NA,NA,NA,NA,NA,NA,NA
8985,GUELPH TURFGRASS,Ontario,6143089,45407,71833,TGT,43.55,-80.22,433300000,-801300000,325,2006,2016,2006,2016,2006,2016,2006,2006
8986,GUELPH OAC PHYSICS DEPT,Ontario,614308C,4773,NA,NA,43.55,-80.27,433300000,-801600000,340.5,1962,1963,NA,NA,1962,1963,1962,1962
8987,GUELPH TURFGRASS CS,Ontario,6143090,27545,NA,NA,43.55,-80.22,433300000,-801300000,325,1995,2004,NA,NA,1995,2004,1995,2004
9195,DRUMQUIN,Ontario,6152114,4915,NA,NA,43.55,-79.77,433300000,-794600000,182.9,1978,1980,NA,NA,1978,1980,1978,1980
9248,HORNBY,Ontario,6153540,4944,NA,NA,43.55,-79.83,433300000,-795000000,198.1,1947,1959,NA,NA,1947,1959,1947,1959
9423,SPEYSIDE IHD,Ontario,6157976,5038,NA,NA,43.55,-80.02,433300000,-800100000,327.7,1968,1975,NA,NA,1968,1975,1968,1975
8930,BLUE CORWHIN,Ontario,6140Q17,4727,NA,NA,43.53,-80.12,433200000,-800700000,350.5,1974,1976,NA,NA,1974,1976,1974,1976
8976,GUELPH,Ontario,6143067,7820,NA,NA,43.53,-80.32,433200000,-801900000,342.9,NA,NA,NA,NA,NA,NA,NA,NA
8978,GUELPH ARKELL FARM,Ontario,6143070,7821,NA,NA,43.53,-80.18,433200000,-801100000,335.3,NA,NA,NA,NA,NA,NA,NA,NA
8984,GUELPH SMALLFIELD FARM,Ontario,6143087,7826,NA,NA,43.53,-80.3,433200000,-801800000,344.4,NA,NA,NA,NA,NA,NA,NA,NA
9250,HORNBY TRAFALGAR TS,Ontario,6153552,4946,NA,NA,43.53,-79.73,433200000,-794400000,182.9,1982,2001,NA,NA,1982,2001,1982,2001
9278,LORNE PARK,Ontario,6154617,7909,NA,NA,43.53,-79.62,433200000,-793700000,93.9,NA,NA,NA,NA,NA,NA,NA,NA
9347,PA ATMOS MISSISSAUGA,Ontario,6156135,52741,NA,A8T,43.53,-79.65,433147100,-793848500,141,2014,2015,2014,2015,NA,NA,NA,NA
8921,BLOOMINGDALE,Ontario,6140817,7811,NA,NA,43.52,-80.45,433100000,-802700000,NA,NA,NA,NA,NA,NA,NA,NA,NA
8951,EGMONDVILLE,Ontario,6142251,7816,NA,NA,43.52,-81.42,433100000,-812500000,300.8,NA,NA,NA,NA,NA,NA,NA,NA
8979,GUELPH EDINBURGH ROAD T,Ontario,6143073,7822,NA,NA,43.52,-80.23,433100000,-801400000,333.8,NA,NA,NA,NA,NA,NA,NA,NA
8980,GUELPH EDINBURGH ROAD W,Ontario,6143074,7823,NA,NA,43.52,-80.23,433100000,-801400000,333.8,NA,NA,NA,NA,NA,NA,NA,NA
8983,GUELPH OAC,Ontario,6143083,4774,NA,NA,43.52,-80.23,433100000,-801400000,333.8,1881,1973,NA,NA,1881,1973,1881,1973
9172,CLARKSON,Ontario,6151548,4903,NA,NA,43.52,-79.62,433100000,-793700000,93,1949,1967,NA,NA,1949,1967,1949,1967
9300,MILTON,Ontario,6155186,7914,NA,NA,43.52,-79.88,433100000,-795300000,198.1,NA,NA,NA,NA,NA,NA,NA,NA
9325,OAKVILLE TWN,Ontario,6155750,45667,NA,NA,43.51,-79.69,433045000,-794124000,168,2007,2016,NA,NA,2007,2016,NA,NA
8988,GUELPH VALCOM,Ontario,6143091,10699,NA,NA,43.5,-80.2,433000000,-801215000,329,NA,NA,NA,NA,NA,NA,NA,NA
9301,MILTON KELSO,Ontario,6155187,4978,NA,NA,43.5,-79.95,433000000,-795700000,243.8,1966,1987,NA,NA,1966,1987,1966,1987
9551,TRAFALGAR MARINE,Ontario,6158860,5125,NA,NA,43.5,-79.73,433000000,-794400000,175.3,1959,1971,NA,NA,1959,1971,1959,1971
9086,WATERLOO WPCP,Ontario,6149386,4831,NA,NA,43.48,-80.52,432900000,-803100000,327.7,1962,2000,NA,NA,1962,2000,1962,2000
9302,MILTON WEST,Ontario,6155188,7915,NA,NA,43.48,-79.9,432900000,-795400000,201.2,NA,NA,NA,NA,NA,NA,NA,NA
9339,OAKVILLE EAST,Ontario,6155P44,7911,NA,NA,43.48,-79.65,432900000,-793900000,97.5,NA,NA,NA,NA,NA,NA,NA,NA
9365,PA BOUSFIELD FARMS,Ontario,6156166,52733,NA,Z2W,43.48,-79.89,432838800,-795330400,197.5,2014,2015,2014,2015,NA,NA,NA,NA
9611,OAKVILLE SOUTHEAST WPCP,Ontario,615N745,4846,NA,NA,43.48,-79.63,432900000,-793800000,86.9,1970,2001,NA,NA,1970,2001,1970,2001
8969,GLEN CHRISTIE WX RADIO,Ontario,6142815,30198,NA,NA,43.47,-80.31,432816000,-801828000,320,NA,NA,NA,NA,NA,NA,NA,NA
8998,KINKORA,Ontario,6144195,7829,NA,NA,43.47,-81.07,432800000,-810400000,358.1,NA,NA,NA,NA,NA,NA,NA,NA
9032,MITCHELL,Ontario,6145239,4797,NA,NA,43.47,-81.18,432800000,-811100000,335.3,1948,1964,NA,NA,1948,1964,1948,1964
9033,MITCHELL 2,Ontario,6145240,7839,NA,NA,43.47,-81.18,432800000,-811100000,335.3,NA,NA,NA,NA,NA,NA,NA,NA
9040,MORRISTON,Ontario,6145495,4799,NA,NA,43.47,-80.12,432800000,-800700000,304.8,1948,1966,NA,NA,1948,1966,1948,1966
9047,MOUNTSBERG,Ontario,6145516,4803,NA,NA,43.47,-80.03,432800000,-800200000,304.8,1976,1985,NA,NA,1976,1985,1976,1985
9069,ST. AGATHA,Ontario,6147282,41675,NA,YKF,43.47,-80.32,432808000,-801905000,404,NA,NA,NA,NA,NA,NA,NA,NA
9085,WATERLOO FIRE HALL,Ontario,6149380,4830,NA,NA,43.47,-80.52,432800000,-803100000,317,1973,1974,NA,NA,1973,1974,1973,1974
9163,CAMPBELLVILLE,Ontario,6151141,4894,NA,NA,43.47,-79.93,432800000,-795600000,259.1,1967,1968,NA,NA,1967,1968,1967,1968
9001,KITCHENER/WATERLOO,Ontario,6144239,48569,71368,YKF,43.46,-80.38,432739000,-802243000,321.6,2010,2016,2010,2016,2010,2016,NA,NA
9088,REGION OF WATERLOO INT'L AIRPORT,Ontario,6149388,32008,NA,NA,43.46,-80.38,432732000,-802239000,321.26,2002,2011,2002,2010,2002,2011,2002,2006
9002,KITCHENER CITY ENG 1,Ontario,6144240,4782,NA,NA,43.45,-80.48,432700000,-802900000,320,1954,1961,NA,NA,1954,1961,1954,1961
9003,KITCHENER CITY ENG 2,Ontario,6144241,4783,NA,NA,43.45,-80.48,432700000,-802900000,320,1961,1961,NA,NA,1961,1961,1961,1961
9087,WATERLOO WELLINGTON A,Ontario,6149387,4832,NA,NA,43.45,-80.38,432700000,-802300000,317,1966,2003,1966,2002,1970,2003,1970,2002
9089,WATERLOO WELLINGTON 2,Ontario,6149389,42424,NA,NA,43.45,-80.38,432700000,-802300000,313.6,2003,2016,NA,NA,2003,2016,2003,2006
9341,OAKVILLE GLEN ABBEY,Ontario,6155PM4,4972,NA,NA,43.45,-79.72,432700000,-794300000,132,1983,1987,NA,NA,1983,1987,1983,1987
9591,MILTON SOUTH,Ontario,615EAQG,6909,NA,NA,43.45,-79.83,432700000,-795000000,175,1993,1997,NA,NA,1993,1997,1993,1997
9343,PA ATMOS CAMPBELLVILLE,Ontario,6156131,52740,NA,A7T,43.44,-80.01,432634760,-800043010,315,2014,2015,2014,2015,NA,NA,NA,NA
8635,HENSALL,Ontario,6123453,7748,NA,NA,43.43,-81.5,432600000,-813000000,272.8,NA,NA,NA,NA,NA,NA,NA,NA
9000,KITCHENER,Ontario,6144232,4781,NA,NA,43.43,-80.5,432600000,-803000000,342.9,1914,1977,NA,NA,1914,1977,1914,1977
9311,MOUNTSBERG,Ontario,6155515,7919,NA,NA,43.43,-80.03,432600000,-800200000,NA,NA,NA,NA,NA,NA,NA,NA,NA
9340,OAKVILLE GERARD,Ontario,6155PD4,4971,NA,NA,43.43,-79.7,432541007,-794149062,92,1990,2006,NA,NA,1990,2006,1990,2006
8942,CROMARTY,Ontario,6141919,4746,NA,NA,43.42,-81.33,432500000,-812000000,327.7,1970,1991,NA,NA,1970,1991,1970,1991
8991,HESPELER,Ontario,6143462,7827,NA,NA,43.42,-80.28,432500000,-801700000,304.8,NA,NA,NA,NA,NA,NA,NA,NA
9323,OAKVILLE,Ontario,6155744,4988,NA,NA,43.42,-79.68,432500000,-794100000,83.8,1956,1971,NA,NA,1956,1971,1956,1971
9324,OAKVILLE STP,Ontario,6155746,4989,NA,NA,43.42,-79.68,432500000,-794100000,83.8,1964,1970,NA,NA,1964,1970,1964,1970
9382,PALERMO,Ontario,6156215,4997,NA,NA,43.42,-79.77,432500000,-794600000,155.4,1962,1967,NA,NA,1962,1967,1962,1967
